Wavelength	Transmittance	hex_color	Manufacturer	Name	Filter Number
720	0.0				
721	0.0				
722	0.0				
723	0.0				
724	0.0				
725	0.0				
726	0.0				
727	0.0				
728	0.0				
729	0.0				
730	0.0				
731	0.0				
732	0.0				
733	0.0				
734	0.0				
735	0.0				
736	0.0				
737	0.0				
738	0.0				
739	0.0				
740	0.0				
741	0.0				
742	0.0				
743	0.0				
744	0.0				
745	0.0				
746	0.0				
747	0.0				
748	0.0				
749	0.0				
750	0.0				
751	0.0				
752	0.0				
753	0.0				
754	0.0				
755	0.0				
756	0.0				
757	0.0				
758	0.0				
759	0.0				
760	0.0				
761	0.0				
762	0.0				
763	0.0				
764	0.0				
765	0.0				
766	0.0				
767	0.0				
768	0.0				
769	0.0				
770	0.0				
771	0.0				
772	0.0				
773	0.0				
774	0.0				
775	0.0				
776	0.0				
777	0.0				
778	0.0				
779	0.0				
780	0.0				
781	0.0				
782	0.0				
783	0.0				
784	0.0				
785	0.0				
786	0.0				
787	0.0				
788	0.0				
789	0.0				
790	1e-05				
791	2e-05				
792	1e-05				
793	1e-05				
794	0.0				
795	0.0				
796	0.0				
797	0.0				
798	0.0				
799	0.0				
800	0.0				
801	0.0				
802	0.0				
803	0.0				
804	0.0				
805	0.0				
806	0.0				
807	0.0				
808	0.0				
809	0.0				
810	0.0				
811	0.0				
812	0.0				
813	0.0				
814	0.0				
815	0.0				
816	0.0				
817	0.0				
818	0.0				
819	0.0				
820	0.0				
821	0.0				
822	0.0				
823	0.0				
824	0.0				
825	0.0				
826	0.0				
827	0.0				
828	0.0				
829	0.0				
830	0.0				
831	0.0				
832	0.0				
833	0.0				
834	0.0				
835	0.0				
836	0.0				
837	0.0				
838	0.0				
839	0.0				
840	0.0				
841	0.0				
842	0.0				
843	0.0				
844	0.0				
845	0.0				
846	0.0				
847	0.0				
848	0.0				
849	0.0				
850	1e-05				
851	1e-05				
852	1e-05				
853	2e-05				
854	5e-05				
855	0.00012				
856	0.00024				
857	0.00037				
858	0.00052				
859	0.00066				
860	0.0008100000000000001				
861	0.00096				
862	0.00111				
863	0.00125				
864	0.0013700000000000001				
865	0.0013900000000000002				
866	0.0013				
867	0.00116				
868	0.001				
869	0.00084				
870	0.00067				
871	0.0005				
872	0.00033				
873	0.00021				
874	0.00015				
875	0.00014000000000000001				
876	0.00013				
877	0.00013				
878	0.00013				
879	0.00015				
880	0.00016				
881	0.00018999999999999998				
882	0.00024				
883	0.00032				
884	0.00043999999999999996				
885	0.00066				
886	0.00097				
887	0.0013700000000000001				
888	0.00179				
889	0.00223				
890	0.00266				
891	0.00298				
892	0.00314				
893	0.00306				
894	0.0027900000000000004				
895	0.0024				
896	0.00196				
897	0.0015199999999999999				
898	0.00114				
899	0.0008799999999999999				
900	0.0007099999999999999				
